,league_id,manager_id,gw,active_chip,automatic_subs,gw_points,total_points,picks,captain,vice_captain,bank
5173,2123600,1194317,6,,[],95.0,348.0,"(597, 407, 342, 611, 131, 19, 353, 412, 143, 355, 415, 291, 504, 519, 437)",355.0,415.0,2.0
5174,2123600,1194317,7,,[],58.0,406.0,"(597, 407, 611, 131, 19, 353, 412, 143, 516, 326, 355, 291, 437, 342, 519)",326.0,355.0,8.0
5175,2123600,1194317,8,,"[(342, 19), (326, 437)]",26.0,432.0,"(291, 407, 611, 519, 342, 402, 353, 143, 516, 326, 355, 597, 19, 437, 131)",516.0,355.0,0.0
5176,2123600,1194317,9,,[],74.0,502.0,"(291, 407, 519, 342, 504, 353, 402, 516, 355, 119, 326, 597, 143, 611, 131)",516.0,355.0,10.0
5177,2123600,1194317,10,,"[(119, 519)]",70.0,564.0,"(291, 407, 611, 313, 504, 12, 43, 143, 516, 119, 355, 597, 519, 326, 131)",291.0,355.0,8.0
5178,2123600,1194317,11,,[],23.0,587.0,"(291, 313, 519, 611, 516, 504, 143, 43, 12, 355, 119, 597, 407, 326, 220)",355.0,291.0,8.0
5179,2123600,1194317,12,,[],46.0,633.0,"(597, 313, 220, 611, 516, 143, 43, 12, 373, 355, 119, 291, 407, 326, 519)",373.0,597.0,6.0
5180,2123600,1194317,13,,"[(43, 611)]",51.0,684.0,"(597, 220, 519, 313, 43, 373, 12, 216, 516, 119, 355, 291, 611, 326, 407)",373.0,597.0,2.0
5181,2123600,1194317,14,,[],41.0,725.0,"(597, 313, 220, 611, 516, 216, 303, 43, 373, 119, 355, 291, 326, 519, 407)",355.0,597.0,5.0
5182,2123600,1194317,15,,[],30.0,755.0,"(597, 313, 220, 611, 519, 516, 216, 303, 373, 119, 355, 291, 326, 43, 407)",355.0,597.0,5.0
5183,2123600,1194317,16,,"[(43, 355)]",41.0,792.0,"(597, 342, 611, 519, 313, 412, 303, 216, 516, 43, 60, 291, 355, 326, 407)",355.0,597.0,2.0
5184,2123600,1194317,17,,"[(412, 415)]",66.0,854.0,"(291, 407, 342, 611, 519, 313, 308, 216, 516, 412, 60, 597, 415, 326, 43)",415.0,516.0,8.0
5185,2123600,1194317,18,,[],46.0,900.0,"(597, 313, 611, 407, 216, 308, 412, 43, 516, 415, 60, 291, 506, 326, 342)",516.0,308.0,0.0
5186,2123600,1194317,19,,[],49.0,949.0,"(291, 313, 506, 407, 342, 516, 308, 412, 43, 415, 60, 597, 611, 326, 216)",291.0,308.0,0.0
5187,2123600,1194317,20,,"[(412, 216)]",73.0,1022.0,"(597, 342, 611, 506, 313, 308, 43, 412, 516, 60, 343, 291, 216, 326, 407)",60.0,308.0,7.0
5188,2123600,1194317,21,,[],52.0,1074.0,"(291, 20, 506, 611, 342, 313, 216, 412, 19, 60, 343, 597, 43, 326, 308)",19.0,313.0,0.0
5189,2123600,1194317,22,,"[(43, 344)]",42.0,1116.0,"(291, 20, 342, 611, 506, 313, 412, 43, 19, 60, 343, 597, 344, 326, 308)",342.0,344.0,5.0
5190,2123600,1194317,23,,[],46.0,1162.0,"(291, 313, 506, 342, 427, 412, 19, 344, 43, 60, 343, 597, 20, 326, 308)",427.0,344.0,2.0
5191,2123600,1194317,24,wildcard,[],58.0,1220.0,"(113, 5, 506, 407, 290, 509, 349, 294, 362, 590, 343, 49, 60, 34, 321)",294.0,349.0,13.0
5192,2123600,1194317,25,,[],63.0,1279.0,"(113, 5, 407, 313, 294, 34, 509, 349, 343, 60, 293, 49, 321, 362, 506)",293.0,294.0,16.0
5193,2123600,1194317,26,freehit,[],73.0,1352.0,"(49, 5, 545, 377, 19, 382, 353, 221, 355, 60, 117, 113, 557, 387, 36)",355.0,60.0,16.0
5194,2123600,1194317,27,,[],79.0,1431.0,"(113, 5, 407, 313, 362, 34, 516, 349, 343, 293, 60, 49, 321, 509, 506)",60.0,362.0,1.0
5195,2123600,1194317,28,,[],54.0,1485.0,"(49, 407, 313, 5, 321, 362, 34, 516, 349, 60, 326, 113, 293, 509, 506)",5.0,362.0,14.0
5196,2123600,1194317,29,,[],20.0,1501.0,"(49, 96, 313, 321, 506, 34, 509, 516, 689, 326, 60, 113, 293, 349, 5)",516.0,60.0,2.0
5197,2123600,1194317,30,,[],69.0,1570.0,"(49, 313, 506, 5, 34, 509, 362, 349, 516, 60, 293, 113, 321, 96, 326)",362.0,516.0,12.0
5198,2123600,1194317,31,,"[(96, 19), (321, 349)]",66.0,1628.0,"(113, 313, 506, 5, 96, 321, 34, 303, 362, 117, 293, 49, 19, 349, 326)",19.0,303.0,19.0
5199,2123600,1194317,32,,"[(96, 353)]",69.0,1697.0,"(113, 313, 506, 5, 96, 34, 303, 362, 19, 117, 293, 49, 353, 321, 326)",506.0,353.0,40.0
5200,2123600,1194317,33,,"[(293, 117)]",46.0,1739.0,"(113, 313, 377, 96, 506, 5, 303, 362, 19, 349, 293, 49, 117, 34, 326)",349.0,362.0,12.0
5201,2123600,1194317,34,bboost,"[(34, 362)]",124.0,1855.0,"(113, 313, 377, 234, 5, 303, 34, 19, 349, 85, 293, 49, 362, 96, 232)",19.0,85.0,31.0
5202,2123600,1194317,35,,"[(293, 353)]",55.0,1910.0,"(113, 377, 234, 5, 303, 362, 19, 349, 293, 85, 232, 49, 353, 96, 313)",362.0,353.0,3.0
5203,2123600,1194317,36,,[],69.0,1979.0,"(113, 5, 96, 377, 349, 412, 353, 19, 362, 85, 232, 49, 234, 293, 313)",19.0,353.0,16.0
5204,2123600,1194317,37,3xc,[],103.0,2078.0,"(113, 96, 313, 377, 369, 19, 349, 412, 353, 362, 415, 49, 85, 232, 234)",362.0,353.0,5.0
5205,2123600,1194317,38,,"[(85, 19)]",84.0,2158.0,"(113, 313, 377, 234, 369, 353, 362, 382, 85, 232, 355, 49, 19, 412, 96)",362.0,355.0,1.0
5206,2123600,1240343,1,,"[(473, 368)]",70.0,70.0,"(597, 131, 5, 473, 143, 308, 396, 12, 13, 135, 355, 524, 226, 368, 316)",12.0,13.0,0.0
5207,2123600,1240343,2,,[],46.0,116.0,"(597, 131, 5, 368, 143, 308, 396, 12, 135, 13, 355, 524, 226, 473, 316)",12.0,13.0,0.0
5208,2123600,1240343,3,,"[(473, 341)]",39.0,151.0,"(597, 131, 511, 473, 143, 308, 396, 12, 108, 13, 355, 524, 135, 341, 316)",355.0,396.0,3.0
5209,2123600,1240343,4,,[],86.0,237.0,"(597, 131, 511, 341, 143, 308, 396, 12, 108, 13, 355, 524, 135, 473, 316)",355.0,396.0,3.0
5210,2123600,1240343,5,,[],53.0,286.0,"(597, 316, 511, 341, 108, 308, 396, 526, 225, 343, 355, 524, 143, 131, 473)",355.0,396.0,0.0
5211,2123600,1240343,6,,[],48.0,334.0,"(597, 316, 511, 341, 108, 308, 396, 526, 225, 343, 355, 524, 143, 131, 473)",355.0,396.0,0.0
5212,2123600,1240343,7,,[],43.0,373.0,"(597, 316, 36, 341, 108, 308, 412, 143, 326, 343, 355, 524, 526, 131, 511)",355.0,412.0,23.0
5213,2123600,1240343,8,,"[(526, 341)]",48.0,417.0,"(597, 511, 36, 220, 526, 308, 501, 108, 343, 326, 355, 524, 341, 131, 143)",501.0,308.0,1.0
5214,2123600,1240343,9,,[],67.0,484.0,"(597, 220, 36, 341, 511, 108, 308, 501, 326, 343, 355, 524, 526, 131, 143)",501.0,308.0,1.0
5215,2123600,1240343,10,,[],66.0,546.0,"(597, 220, 36, 311, 511, 108, 308, 501, 526, 60, 355, 524, 33, 131, 143)",60.0,308.0,1.0
5216,2123600,1240343,11,,[],33.0,579.0,"(597, 220, 36, 311, 511, 108, 308, 501, 526, 60, 355, 524, 33, 131, 143)",355.0,60.0,1.0
5217,2123600,1240343,12,,[],94.0,673.0,"(597, 220, 36, 311, 5, 108, 308, 412, 526, 60, 355, 524, 33, 131, 143)",355.0,60.0,13.0
5218,2123600,1240343,13,,[],64.0,733.0,"(597, 220, 36, 311, 5, 108, 308, 412, 557, 60, 355, 524, 33, 131, 516)",355.0,60.0,0.0
5219,2123600,1240343,14,,[],65.0,798.0,"(597, 220, 311, 5, 108, 308, 412, 516, 33, 60, 355, 524, 36, 131, 557)",308.0,355.0,0.0
5220,2123600,1240343,15,,[],32.0,830.0,"(597, 220, 311, 5, 108, 308, 412, 516, 557, 60, 355, 524, 36, 131, 33)",516.0,355.0,0.0
5221,2123600,1240343,16,wildcard,"[(409, 524), (387, 355)]",43.0,873.0,"(409, 311, 260, 197, 387, 362, 308, 412, 19, 526, 343, 524, 355, 60, 5)",355.0,343.0,1.0
5222,2123600,1240343,17,,"[(5, 260), (60, 355)]",73.0,946.0,"(409, 311, 5, 197, 362, 308, 412, 19, 526, 343, 60, 524, 260, 355, 387)",355.0,343.0,1.0
5223,2123600,1240343,18,,"[(5, 343), (60, 355)]",38.0,984.0,"(409, 311, 260, 197, 5, 362, 308, 412, 19, 526, 60, 524, 343, 355, 387)",355.0,343.0,1.0
5224,2123600,1240343,19,,[],41.0,1021.0,"(409, 197, 290, 5, 526, 308, 412, 509, 19, 343, 85, 524, 60, 260, 387)",19.0,343.0,21.0
5225,2123600,1240343,20,,[],81.0,1102.0,"(524, 197, 290, 5, 526, 308, 353, 509, 19, 343, 60, 409, 85, 260, 387)",343.0,353.0,4.0
5226,2123600,1240343,21,,"[(260, 290)]",63.0,1165.0,"(524, 5, 260, 197, 509, 362, 353, 19, 526, 60, 343, 409, 85, 290, 387)",343.0,353.0,76.0
5227,2123600,1240343,22,,[],51.0,1212.0,"(524, 131, 290, 260, 526, 362, 353, 509, 19, 343, 355, 409, 85, 5, 387)",355.0,353.0,18.0
5228,2123600,1240343,23,,[],70.0,1282.0,"(524, 131, 290, 260, 526, 362, 353, 509, 19, 343, 355, 409, 85, 5, 387)",355.0,353.0,18.0
5229,2123600,1240343,24,,[],65.0,1347.0,"(524, 131, 290, 260, 526, 362, 353, 509, 19, 60, 355, 409, 617, 5, 387)",355.0,353.0,0.0
5230,2123600,1240343,25,,[],91.0,1434.0,"(524, 5, 313, 260, 342, 353, 509, 19, 617, 60, 355, 409, 526, 362, 131)",355.0,353.0,11.0
5231,2123600,1240343,26,,"[(526, 313), (131, 509)]",73.0,1507.0,"(524, 342, 5, 260, 131, 526, 353, 19, 355, 60, 617, 409, 313, 362, 509)",355.0,353.0,11.0
5232,2123600,1240343,27,,[],90.0,1597.0,"(524, 5, 313, 260, 342, 353, 516, 19, 326, 60, 355, 409, 526, 362, 131)",355.0,353.0,3.0
5233,2123600,1240343,28,,[],49.0,1642.0,"(524, 5, 321, 89, 526, 353, 516, 19, 326, 60, 355, 409, 342, 362, 313)",353.0,326.0,5.0
5234,2123600,1240343,29,freehit,[],32.0,1674.0,"(524, 96, 321, 506, 526, 504, 516, 34, 326, 117, 279, 101, 43, 283, 313)",516.0,504.0,5.0
5235,2123600,1240343,30,,[],60.0,1734.0,"(409, 313, 342, 89, 362, 353, 516, 19, 279, 60, 355, 524, 526, 321, 5)",362.0,516.0,10.0
5236,2123600,1240343,31,,"[(526, 19), (321, 355)]",95.0,1829.0,"(409, 5, 313, 89, 321, 516, 362, 353, 526, 415, 279, 524, 19, 355, 342)",353.0,362.0,21.0
5237,2123600,1240343,32,,"[(19, 353)]",56.0,1885.0,"(409, 5, 321, 89, 516, 362, 19, 526, 355, 415, 279, 524, 353, 313, 342)",362.0,353.0,21.0
5238,2123600,1240343,33,,"[(516, 353)]",90.0,1975.0,"(409, 358, 5, 313, 89, 362, 516, 19, 303, 355, 415, 524, 353, 279, 321)",362.0,353.0,29.0
5239,2123600,1240343,34,,"[(358, 362), (321, 355)]",57.0,2028.0,"(409, 5, 313, 89, 358, 321, 226, 308, 19, 303, 415, 524, 362, 355, 279)",308.0,362.0,10.0
5240,2123600,1240343,35,wildcard,"[(245, 353)]",88.0,2116.0,"(687, 369, 511, 377, 245, 516, 373, 349, 362, 60, 211, 520, 353, 427, 415)",349.0,373.0,3.0
5241,2123600,1240343,36,,"[(60, 373)]",62.0,2178.0,"(687, 245, 369, 377, 516, 349, 6, 362, 60, 415, 211, 520, 373, 427, 511)",349.0,373.0,11.0
5242,2123600,1240343,37,bboost,[],117.0,2283.0,"(687, 245, 369, 377, 516, 412, 349, 362, 355, 211, 415, 520, 134, 407, 511)",355.0,349.0,1.0
5243,2123600,1240343,38,3xc,[],60.0,2335.0,"(687, 511, 369, 616, 516, 6, 236, 362, 355, 211, 415, 520, 407, 134, 245)",355.0,362.0,39.0
5244,2123600,583950,1,,"[(92, 368)]",74.0,74.0,"(263, 5, 131, 398, 92, 308, 526, 396, 19, 355, 132, 77, 139, 368, 33)",355.0,368.0,0.0
5245,2123600,583950,2,,"[(33, 368)]",33.0,107.0,"(263, 5, 131, 398, 308, 526, 396, 19, 33, 355, 132, 77, 473, 92, 368)",308.0,355.0,0.0
5246,2123600,583950,3,,"[(473, 398)]",48.0,147.0,"(263, 611, 131, 473, 308, 526, 108, 19, 143, 355, 132, 77, 5, 398, 33)",355.0,308.0,8.0
5247,2123600,583950,4,,[],96.0,243.0,"(263, 131, 203, 611, 526, 108, 19, 308, 143, 355, 132, 77, 5, 473, 33)",355.0,308.0,21.0
5248,2123600,583950,5,,"[(5, 131)]",60.0,303.0,"(77, 611, 5, 203, 308, 526, 504, 19, 143, 355, 132, 263, 33, 473, 131)",355.0,308.0,11.0
5249,2123600,583950,6,,[],74.0,377.0,"(263, 131, 203, 611, 526, 504, 19, 308, 143, 355, 132, 77, 33, 473, 5)",355.0,308.0,11.0
5250,2123600,583950,7,,[],43.0,420.0,"(524, 131, 611, 20, 526, 504, 19, 308, 143, 355, 132, 77, 203, 33, 473)",355.0,308.0,10.0
5251,2123600,583950,8,,"[(220, 131), (33, 19)]",48.0,468.0,"(524, 611, 20, 220, 308, 526, 504, 143, 33, 355, 132, 77, 131, 19, 473)",355.0,308.0,5.0
5252,2123600,583950,9,,"[(220, 611)]",68.0,536.0,"(524, 220, 20, 131, 308, 526, 504, 19, 143, 355, 132, 77, 611, 33, 473)",308.0,355.0,5.0
5253,2123600,583950,10,,"[(524, 77)]",73.0,609.0,"(524, 611, 20, 427, 308, 526, 504, 19, 143, 355, 132, 77, 220, 33, 473)",308.0,355.0,3.0
5254,2123600,583950,11,,[],35.0,644.0,"(524, 427, 220, 20, 526, 504, 19, 143, 308, 132, 355, 275, 611, 33, 473)",355.0,308.0,1.0
5255,2123600,583950,12,,"[(33, 504), (611, 132)]",72.0,716.0,"(524, 20, 427, 220, 611, 308, 526, 678, 143, 33, 355, 275, 504, 132, 473)",308.0,355.0,21.0
5256,2123600,583950,13,,"[(33, 526), (473, 143)]",45.0,761.0,"(524, 311, 20, 427, 220, 473, 308, 678, 33, 355, 211, 275, 504, 526, 143)",308.0,355.0,17.0
5257,2123600,583950,14,,[],37.0,798.0,"(524, 220, 20, 311, 526, 678, 143, 308, 355, 211, 132, 275, 427, 504, 473)",308.0,355.0,1.0
5258,2123600,583950,15,,"[(427, 311)]",34.0,832.0,"(275, 427, 20, 220, 308, 526, 412, 143, 355, 132, 211, 524, 678, 311, 473)",308.0,355.0,18.0
5259,2123600,583950,16,,"[(427, 355)]",55.0,887.0,"(275, 311, 20, 220, 427, 308, 526, 412, 143, 132, 558, 524, 678, 355, 473)",355.0,308.0,34.0
5260,2123600,583950,17,,"[(275, 524), (427, 355)]",38.0,925.0,"(275, 311, 20, 220, 427, 308, 526, 412, 143, 132, 558, 524, 678, 355, 473)",308.0,355.0,34.0
5261,2123600,583950,18,,"[(427, 355)]",43.0,968.0,"(275, 311, 20, 220, 506, 427, 308, 526, 412, 689, 132, 524, 678, 355, 558)",308.0,355.0,16.0
5262,2123600,583950,19,,"[(427, 311)]",29.0,997.0,"(275, 427, 20, 220, 506, 308, 526, 412, 689, 355, 85, 524, 678, 311, 558)",308.0,355.0,8.0
5263,2123600,583950,20,,[],64.0,1061.0,"(524, 220, 20, 427, 506, 526, 412, 689, 308, 558, 85, 275, 678, 355, 42)",308.0,558.0,8.0
5264,2123600,583950,21,,"[(427, 355)]",43.0,1100.0,"(524, 20, 220, 506, 427, 526, 412, 353, 362, 85, 558, 275, 355, 308, 42)",85.0,558.0,7.0
5265,2123600,583950,22,,[],52.0,1148.0,"(524, 220, 20, 506, 526, 412, 362, 353, 294, 558, 343, 275, 427, 85, 42)",343.0,558.0,126.0
5266,2123600,583950,23,,[],25.0,1173.0,"(275, 220, 427, 506, 526, 412, 362, 294, 343, 293, 85, 524, 353, 20, 42)",293.0,343.0,103.0
5267,2123600,583950,24,,[],57.0,1230.0,"(275, 20, 427, 506, 526, 412, 362, 294, 353, 343, 85, 524, 293, 220, 42)",353.0,343.0,103.0
5268,2123600,583950,25,freehit,"[(427, 112)]",60.0,1290.0,"(301, 427, 321, 508, 294, 349, 353, 630, 355, 117, 293, 524, 112, 220, 156)",355.0,349.0,103.0
5269,2123600,583950,26,,"[(220, 506), (42, 294)]",58.0,1348.0,"(524, 20, 427, 220, 42, 526, 412, 353, 362, 343, 85, 275, 293, 506, 294)",353.0,343.0,103.0
5270,2123600,583950,27,,"[(427, 506), (293, 308)]",90.0,1438.0,"(524, 139, 20, 427, 526, 412, 353, 362, 293, 343, 85, 275, 506, 308, 220)",353.0,139.0,60.0
5271,2123600,583950,28,bboost,[],52.0,1490.0,"(524, 20, 506, 139, 526, 412, 362, 308, 353, 85, 343, 275, 427, 293, 220)",353.0,139.0,60.0
5272,2123600,583950,29,,[],12.0,1502.0,"(524, 20, 506, 139, 526, 353, 362, 308, 504, 85, 60, 275, 427, 293, 220)",504.0,139.0,15.0
5273,2123600,583950,30,,[],59.0,1561.0,"(524, 20, 506, 139, 526, 353, 362, 308, 504, 85, 60, 275, 427, 293, 220)",504.0,139.0,15.0
5274,2123600,583950,31,,"[(427, 131)]",69.0,1630.0,"(275, 427, 20, 506, 308, 526, 504, 353, 362, 85, 293, 524, 60, 131, 220)",308.0,362.0,5.0
5275,2123600,583950,32,,"[(427, 353)]",58.0,1688.0,"(275, 341, 20, 506, 427, 308, 526, 504, 362, 85, 293, 524, 353, 60, 220)",308.0,362.0,5.0
5276,2123600,583950,33,,"[(427, 526), (60, 353)]",72.0,1760.0,"(275, 341, 20, 506, 427, 308, 504, 362, 60, 85, 293, 524, 526, 353, 220)",308.0,362.0,5.0
5277,2123600,583950,34,wildcard,"[(353, 362)]",104.0,1864.0,"(385, 20, 573, 220, 29, 308, 72, 19, 353, 85, 293, 275, 362, 60, 341)",308.0,362.0,24.0
5278,2123600,583950,35,,"[(72, 353)]",56.0,1920.0,"(385, 20, 573, 220, 308, 19, 72, 362, 60, 85, 293, 275, 353, 29, 341)",362.0,308.0,24.0
5279,2123600,583950,36,,[],68.0,1988.0,"(275, 20, 341, 573, 29, 353, 19, 362, 308, 85, 60, 385, 72, 293, 220)",362.0,308.0,24.0
5280,2123600,583950,37,3xc,[],111.0,2099.0,"(385, 20, 341, 573, 29, 353, 19, 202, 362, 60, 355, 275, 85, 72, 220)",355.0,202.0,35.0
5281,2123600,583950,38,,[],38.0,2137.0,"(275, 20, 341, 573, 29, 353, 202, 362, 60, 355, 85, 385, 19, 72, 220)",355.0,202.0,35.0
5282,2123600,8941021,1,,,,,,,,
5283,2123600,8941021,2,,[],49.0,49.0,"(275, 129, 395, 20, 504, 19, 140, 303, 396, 355, 415, 597, 342, 242, 168)",355.0,415.0,2.0
5284,2123600,8941021,3,,[],41.0,90.0,"(597, 395, 20, 342, 140, 504, 19, 303, 396, 355, 415, 275, 129, 242, 168)",355.0,415.0,2.0
5285,2123600,8941021,4,,[],88.0,174.0,"(352, 511, 242, 342, 664, 504, 19, 303, 396, 355, 415, 597, 168, 20, 129)",355.0,415.0,1.0
5286,2123600,8941021,5,,"[(664, 415)]",36.0,210.0,"(352, 342, 511, 242, 19, 303, 396, 504, 664, 355, 168, 597, 415, 20, 129)",355.0,415.0,1.0
5287,2123600,8941021,6,,[],75.0,277.0,"(275, 307, 242, 342, 504, 19, 303, 143, 343, 355, 415, 597, 664, 20, 511)",355.0,415.0,0.0
5288,2123600,8941021,7,,[],44.0,317.0,"(597, 307, 20, 36, 664, 19, 353, 143, 504, 343, 355, 275, 415, 242, 511)",355.0,504.0,2.0
5289,2123600,8941021,8,,"[(307, 242), (353, 19)]",36.0,349.0,"(275, 36, 511, 307, 353, 664, 143, 504, 355, 60, 343, 77, 19, 242, 20)",355.0,60.0,3.0
5290,2123600,8941021,9,,[],64.0,413.0,"(77, 20, 511, 36, 664, 353, 143, 504, 60, 343, 355, 275, 19, 307, 242)",355.0,60.0,3.0
5291,2123600,8941021,10,,"[(275, 77)]",71.0,484.0,"(275, 36, 511, 20, 19, 664, 143, 504, 355, 60, 343, 77, 353, 307, 242)",355.0,60.0,3.0
5292,2123600,8941021,11,,[],18.0,502.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5293,2123600,8941021,12,,"[(242, 511), (143, 504)]",76.0,578.0,"(275, 36, 242, 20, 19, 664, 353, 143, 355, 60, 343, 77, 504, 307, 511)",355.0,60.0,3.0
5294,2123600,8941021,13,,"[(242, 511)]",45.0,623.0,"(275, 36, 242, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 511)",355.0,60.0,3.0
5295,2123600,8941021,14,,"[(242, 511), (143, 504)]",54.0,677.0,"(275, 36, 242, 20, 19, 664, 353, 143, 355, 60, 343, 77, 504, 307, 511)",355.0,60.0,3.0
5296,2123600,8941021,15,,"[(242, 36), (143, 504)]",46.0,723.0,"(275, 242, 511, 20, 19, 664, 353, 143, 355, 60, 343, 77, 504, 307, 36)",355.0,60.0,3.0
5297,2123600,8941021,16,,"[(143, 504), (242, 355)]",29.0,752.0,"(275, 36, 511, 20, 242, 19, 664, 353, 143, 60, 343, 77, 504, 307, 355)",355.0,60.0,3.0
5298,2123600,8941021,17,,"[(143, 504), (242, 355)]",52.0,804.0,"(275, 36, 511, 20, 242, 19, 664, 353, 143, 60, 343, 77, 504, 307, 355)",355.0,60.0,3.0
5299,2123600,8941021,18,,"[(143, 353)]",15.0,819.0,"(275, 36, 511, 20, 19, 664, 143, 504, 355, 60, 343, 77, 353, 307, 242)",355.0,60.0,3.0
5300,2123600,8941021,19,,[],29.0,848.0,"(275, 36, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 242)",355.0,60.0,3.0
5301,2123600,8941021,20,,[],46.0,894.0,"(275, 36, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 242)",355.0,60.0,3.0
5302,2123600,8941021,21,,[],28.0,922.0,"(275, 36, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 242)",355.0,60.0,3.0
5303,2123600,8941021,22,,[],67.0,989.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5304,2123600,8941021,23,,[],70.0,1059.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5305,2123600,8941021,24,,[],68.0,1127.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5306,2123600,8941021,25,,[],74.0,1201.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5307,2123600,8941021,26,,"[(242, 511)]",55.0,1256.0,"(275, 36, 242, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 511)",355.0,60.0,3.0
5308,2123600,8941021,27,,[],86.0,1342.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5309,2123600,8941021,28,,[],33.0,1375.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5310,2123600,8941021,29,,[],16.0,1391.0,"(275, 36, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 242)",355.0,60.0,3.0
5311,2123600,8941021,30,,"[(242, 36)]",27.0,1418.0,"(275, 242, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 36)",355.0,60.0,3.0
5312,2123600,8941021,31,,"[(307, 36), (242, 19)]",41.0,1459.0,"(275, 307, 511, 20, 242, 664, 353, 504, 355, 60, 343, 77, 143, 36, 19)",355.0,60.0,3.0
5313,2123600,8941021,32,,"[(307, 36), (242, 353)]",64.0,1523.0,"(275, 307, 511, 20, 242, 19, 664, 504, 355, 60, 343, 77, 143, 36, 353)",355.0,60.0,3.0
5314,2123600,8941021,33,,"[(307, 36), (242, 353)]",49.0,1572.0,"(275, 307, 511, 20, 242, 19, 664, 504, 355, 60, 343, 77, 143, 36, 353)",355.0,60.0,3.0
5315,2123600,8941021,34,,"[(307, 511), (242, 504)]",72.0,1644.0,"(275, 36, 307, 20, 242, 19, 664, 353, 355, 60, 343, 77, 143, 511, 504)",355.0,60.0,3.0
5316,2123600,8941021,35,,"[(307, 353)]",55.0,1699.0,"(275, 36, 511, 20, 307, 19, 664, 504, 355, 60, 343, 77, 143, 353, 242)",355.0,60.0,3.0
5317,2123600,8941021,36,,[],79.0,1778.0,"(275, 20, 511, 36, 664, 19, 353, 504, 60, 343, 355, 77, 143, 307, 242)",355.0,60.0,3.0
5318,2123600,8941021,37,,"[(242, 36)]",81.0,1859.0,"(275, 242, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 307, 36)",355.0,60.0,3.0
5319,2123600,8941021,38,,"[(307, 36)]",47.0,1906.0,"(275, 307, 511, 20, 19, 664, 353, 504, 355, 60, 343, 77, 143, 36, 242)",355.0,60.0,3.0
5320,2123600,3890957,1,,[],77.0,77.0,"(597, 398, 131, 585, 368, 19, 308, 396, 143, 135, 355, 227, 538, 332, 102)",355.0,308.0,5.0
5321,2123600,3890957,2,,[],44.0,121.0,"(597, 398, 131, 195, 368, 19, 308, 396, 143, 135, 355, 227, 538, 332, 102)",308.0,355.0,0.0
5322,2123600,3890957,3,,[],40.0,157.0,"(597, 616, 131, 195, 20, 19, 308, 396, 143, 135, 355, 227, 538, 332, 102)",355.0,308.0,8.0
5323,2123600,3890957,4,wildcard,"[(131, 616)]",77.0,234.0,"(352, 430, 195, 131, 664, 504, 216, 19, 293, 355, 119, 28, 143, 616, 36)",355.0,293.0,0.0
5324,2123600,3890957,5,,[],35.0,269.0,"(352, 616, 195, 430, 36, 19, 504, 216, 293, 119, 355, 28, 143, 131, 664)",355.0,293.0,0.0
5325,2123600,3890957,6,,[],85.0,354.0,"(352, 616, 195, 430, 131, 143, 19, 108, 293, 119, 355, 28, 504, 664, 36)",355.0,293.0,3.0
5326,2123600,3890957,7,,"[(19, 616), (504, 293)]",46.0,400.0,"(352, 430, 131, 602, 19, 664, 108, 143, 504, 355, 326, 28, 616, 293, 36)",355.0,293.0,22.0
5327,2123600,3890957,8,,[],35.0,431.0,"(352, 616, 430, 36, 504, 664, 143, 516, 293, 326, 355, 28, 19, 528, 602)",516.0,355.0,2.0
5328,2123600,3890957,9,,[],76.0,507.0,"(28, 511, 430, 36, 504, 664, 143, 516, 293, 326, 355, 352, 19, 528, 602)",516.0,355.0,4.0
5329,2123600,3890957,10,,[],66.0,565.0,"(352, 528, 430, 36, 504, 308, 143, 516, 19, 293, 60, 28, 511, 468, 602)",308.0,60.0,0.0
5330,2123600,3890957,11,,[],23.0,588.0,"(352, 528, 311, 36, 504, 308, 143, 516, 19, 293, 60, 28, 430, 468, 602)",308.0,60.0,2.0
5331,2123600,3890957,12,,[],63.0,651.0,"(352, 528, 430, 36, 19, 308, 143, 516, 526, 293, 60, 28, 311, 468, 602)",308.0,60.0,6.0
